   0.607381E-02   0.173502E+08   0.173462E+08  -0.823676E+02   0.157827E+05   0.000000E+00   0.173496E+08   0.173496E+08   0.173496E+08  -0.409968E+00   0.902910E+07   0.902907E+07   0.208046E+01
   0.614168E-02   0.173176E+08   0.173136E+08   0.136442E+03   0.160350E+05   0.000000E+00   0.173170E+08   0.173170E+08   0.173170E+08  -0.409198E+00   0.901216E+07   0.901212E+07   0.209757E+01
   0.621030E-02   0.172848E+08   0.172806E+08   0.698617E+03   0.163102E+05   0.000000E+00   0.172841E+08   0.172841E+08   0.172841E+08  -0.408421E+00   0.899504E+07   0.899500E+07   0.211478E+01
   0.627969E-02   0.172516E+08   0.172473E+08   0.127483E+04   0.163893E+05   0.000000E+00   0.172509E+08   0.172509E+08   0.172509E+08  -0.407636E+00   0.897775E+07   0.897771E+07   0.213212E+01
   0.634985E-02   0.172180E+08   0.172137E+08   0.154132E+04   0.161259E+05   0.000000E+00   0.172173E+08   0.172173E+08   0.172174E+08  -0.406843E+00   0.896028E+07   0.896024E+07   0.214956E+01
   0.642080E-02   0.171841E+08   0.171797E+08   0.132148E+04   0.155140E+05   0.000000E+00   0.171835E+08   0.171835E+08   0.171835E+08  -0.406042E+00   0.894265E+07   0.894261E+07   0.216712E+01
   0.649254E-02   0.171499E+08   0.171454E+08   0.665133E+03   0.146985E+05   0.000000E+00   0.171492E+08   0.171492E+08   0.171492E+08  -0.405234E+00   0.892484E+07   0.892479E+07   0.218479E+01
   0.656508E-02   0.171154E+08   0.171108E+08  -0.172290E+03   0.139181E+05   0.000000E+00   0.171147E+08   0.171147E+08   0.171147E+08  -0.404417E+00   0.890685E+07   0.890680E+07   0.220257E+01
   0.663843E-02   0.170805E+08   0.170758E+08  -0.844931E+03   0.133998E+05   0.000000E+00   0.170798E+08   0.170798E+08   0.170798E+08  -0.403592E+00   0.888868E+07   0.888864E+07   0.222046E+01
   0.671260E-02   0.170453E+08   0.170405E+08  -0.107600E+04   0.132518E+05   0.000000E+00   0.170445E+08   0.170445E+08   0.170445E+08  -0.402759E+00   0.887034E+07   0.887030E+07   0.223847E+01
   0.678760E-02   0.170097E+08   0.170048E+08  -0.787298E+03   0.134073E+05   0.000000E+00   0.170089E+08   0.170089E+08   0.170089E+08  -0.401918E+00   0.885182E+07   0.885177E+07   0.225659E+01
   0.686344E-02   0.169738E+08   0.169688E+08  -0.134484E+03   0.136503E+05   0.000000E+00   0.169730E+08   0.169730E+08   0.169730E+08  -0.401069E+00   0.883312E+07   0.883307E+07   0.227482E+01
   0.694013E-02   0.169375E+08   0.169324E+08   0.572895E+03   0.137192E+05   0.000000E+00   0.169367E+08   0.169367E+08   0.169367E+08  -0.400212E+00   0.881423E+07   0.881418E+07   0.229316E+01
   0.701767E-02   0.169009E+08   0.168957E+08   0.102958E+04   0.134393E+05   0.000000E+00   0.169001E+08   0.169001E+08   0.169001E+08  -0.399346E+00   0.879517E+07   0.879512E+07   0.231161E+01
   0.709608E-02   0.168639E+08   0.168586E+08   0.109031E+04   0.128172E+05   0.000000E+00   0.168631E+08   0.168631E+08   0.168631E+08  -0.398472E+00   0.877592E+07   0.877587E+07   0.233017E+01
   0.717536E-02   0.168266E+08   0.168212E+08   0.838416E+03   0.120433E+05   0.000000E+00   0.168257E+08   0.168257E+08   0.168258E+08  -0.397590E+00   0.875648E+07   0.875643E+07   0.234884E+01
   0.725553E-02   0.167889E+08   0.167834E+08   0.525723E+03   0.113932E+05   0.000000E+00   0.167880E+08   0.167880E+08   0.167880E+08  -0.396699E+00   0.873686E+07   0.873681E+07   0.236762E+01
   0.733660E-02   0.167509E+08   0.167452E+08   0.412744E+03   0.110769E+05   0.000000E+00   0.167500E+08   0.167500E+08   0.167500E+08  -0.395800E+00   0.871706E+07   0.871701E+07   0.238651E+01
   0.741857E-02   0.167125E+08   0.167067E+08   0.599725E+03   0.111178E+05   0.000000E+00   0.167116E+08   0.167116E+08   0.167116E+08  -0.394892E+00   0.869707E+07   0.869701E+07   0.240551E+01
   0.750146E-02   0.166737E+08   0.166678E+08   0.952248E+03   0.113342E+05   0.000000E+00   0.166728E+08   0.166728E+08   0.166728E+08  -0.393975E+00   0.867689E+07   0.867683E+07   0.242461E+01
   0.758528E-02   0.166346E+08   0.166286E+08   0.117621E+04   0.114426E+05   0.000000E+00   0.166337E+08   0.166337E+08   0.166337E+08  -0.393051E+00   0.865652E+07   0.865646E+07   0.244381E+01
   0.767003E-02   0.165951E+08   0.165890E+08   0.100744E+04   0.112266E+05   0.000000E+00   0.165942E+08   0.165942E+08   0.165942E+08  -0.392117E+00   0.863596E+07   0.863590E+07   0.246312E+01
   0.775572E-02   0.165553E+08   0.165490E+08   0.402714E+03   0.106730E+05   0.000000E+00   0.165543E+08   0.165543E+08   0.165543E+08  -0.391175E+00   0.861520E+07   0.861515E+07   0.248254E+01
   0.784238E-02   0.165150E+08   0.165087E+08  -0.395870E+03   0.998368E+04   0.000000E+00   0.165140E+08   0.165140E+08   0.165140E+08  -0.390224E+00   0.859426E+07   0.859420E+07   0.250205E+01
   0.793000E-02   0.164744E+08   0.164679E+08  -0.982069E+03   0.945058E+04   0.000000E+00   0.164734E+08   0.164734E+08   0.164734E+08  -0.389264E+00   0.857312E+07   0.857306E+07   0.252167E+01
   0.801861E-02   0.164335E+08   0.164268E+08  -0.103270E+04   0.926490E+04   0.000000E+00   0.164324E+08   0.164324E+08   0.164324E+08  -0.388295E+00   0.855179E+07   0.855173E+07   0.254138E+01
   0.810820E-02   0.163921E+08   0.163853E+08  -0.526438E+03   0.938692E+04   0.000000E+00   0.163911E+08   0.163911E+08   0.163911E+08  -0.387318E+00   0.853026E+07   0.853020E+07   0.256120E+01
   0.819879E-02   0.163504E+08   0.163435E+08   0.220342E+03   0.956907E+04   0.000000E+00   0.163493E+08   0.163493E+08   0.163493E+08  -0.386331E+00   0.850853E+07   0.850847E+07   0.258111E+01
   0.829040E-02   0.163083E+08   0.163012E+08   0.745826E+03   0.952580E+04   0.000000E+00   0.163072E+08   0.163072E+08   0.163072E+08  -0.385336E+00   0.848661E+07   0.848655E+07   0.260112E+01
   0.838303E-02   0.162658E+08   0.162586E+08   0.750565E+03   0.913709E+04   0.000000E+00   0.162647E+08   0.162647E+08   0.162647E+08  -0.384331E+00   0.846449E+07   0.846442E+07   0.262122E+01
   0.847669E-02   0.162229E+08   0.162156E+08   0.310761E+03   0.853871E+04   0.000000E+00   0.162218E+08   0.162218E+08   0.162218E+08  -0.383318E+00   0.844217E+07   0.844210E+07   0.264141E+01
   0.857140E-02   0.161797E+08   0.161722E+08  -0.168043E+03   0.802496E+04   0.000000E+00   0.161785E+08   0.161785E+08   0.161785E+08  -0.382295E+00   0.841965E+07   0.841958E+07   0.266170E+01
   0.866717E-02   0.161360E+08   0.161284E+08  -0.246155E+03   0.782718E+04   0.000000E+00   0.161348E+08   0.161348E+08   0.161348E+08  -0.381264E+00   0.839692E+07   0.839685E+07   0.268207E+01
   0.876401E-02   0.160920E+08   0.160842E+08   0.208047E+03   0.793316E+04   0.000000E+00   0.160908E+08   0.160908E+08   0.160908E+08  -0.380223E+00   0.837400E+07   0.837393E+07   0.270253E+01
   0.886193E-02   0.160476E+08   0.160396E+08   0.889757E+03   0.809351E+04   0.000000E+00   0.160464E+08   0.160464E+08   0.160464E+08  -0.379172E+00   0.835087E+07   0.835080E+07   0.272307E+01
   0.896095E-02   0.160028E+08   0.159947E+08   0.126423E+04   0.802020E+04   0.000000E+00   0.160015E+08   0.160015E+08   0.160015E+08  -0.378113E+00   0.832753E+07   0.832746E+07   0.274369E+01
   0.906107E-02   0.159576E+08   0.159493E+08   0.974350E+03   0.762381E+04   0.000000E+00   0.159563E+08   0.159563E+08   0.159563E+08  -0.377044E+00   0.830399E+07   0.830392E+07   0.276440E+01
   0.916231E-02   0.159120E+08   0.159035E+08   0.138660E+03   0.709125E+04   0.000000E+00   0.159107E+08   0.159107E+08   0.159107E+08  -0.375966E+00   0.828025E+07   0.828017E+07   0.278518E+01
   0.926468E-02   0.158660E+08   0.158574E+08  -0.710870E+03   0.672825E+04   0.000000E+00   0.158646E+08   0.158646E+08   0.158646E+08  -0.374878E+00   0.825629E+07   0.825621E+07   0.280604E+01
   0.936819E-02   0.158196E+08   0.158108E+08  -0.102568E+04   0.669233E+04   0.000000E+00   0.158182E+08   0.158182E+08   0.158182E+08  -0.373781E+00   0.823213E+07   0.823205E+07   0.282697E+01
   0.947286E-02   0.157728E+08   0.157638E+08  -0.663001E+03   0.685014E+04   0.000000E+00   0.157714E+08   0.157714E+08   0.157714E+08  -0.372674E+00   0.820776E+07   0.820767E+07   0.284797E+01
   0.957870E-02   0.157256E+08   0.157164E+08   0.177812E+02   0.689622E+04   0.000000E+00   0.157241E+08   0.157241E+08   0.157241E+08  -0.371558E+00   0.818317E+07   0.818309E+07   0.286904E+01
   0.968573E-02   0.156779E+08   0.156686E+08   0.474009E+03   0.663605E+04   0.000000E+00   0.156765E+08   0.156765E+08   0.156765E+08  -0.370432E+00   0.815838E+07   0.815829E+07   0.289017E+01
   0.979395E-02   0.156299E+08   0.156204E+08   0.441133E+03   0.617209E+04   0.000000E+00   0.156284E+08   0.156284E+08   0.156284E+08  -0.369297E+00   0.813337E+07   0.813328E+07   0.291136E+01
   0.990338E-02   0.155815E+08   0.155718E+08   0.126977E+03   0.580696E+04   0.000000E+00   0.155800E+08   0.155800E+08   0.155800E+08  -0.368152E+00   0.810815E+07   0.810806E+07   0.293261E+01
   0.100140E-01   0.155326E+08   0.155227E+08  -0.340123E+02   0.574542E+04   0.000000E+00   0.155311E+08   0.155311E+08   0.155311E+08  -0.366997E+00   0.808271E+07   0.808262E+07   0.295391E+01
   0.101259E-01   0.154834E+08   0.154733E+08   0.173987E+03   0.588664E+04   0.000000E+00   0.154818E+08   0.154818E+08   0.154818E+08  -0.365832E+00   0.805706E+07   0.805697E+07   0.297526E+01
   0.102391E-01   0.154337E+08   0.154234E+08   0.540743E+03   0.592566E+04   0.000000E+00   0.154321E+08   0.154321E+08   0.154321E+08  -0.364657E+00   0.803119E+07   0.803110E+07   0.299666E+01
   0.103535E-01   0.153836E+08   0.153731E+08   0.664110E+03   0.567244E+04   0.000000E+00   0.153820E+08   0.153820E+08   0.153820E+08  -0.363473E+00   0.800511E+07   0.800501E+07   0.301811E+01
   0.104691E-01   0.153331E+08   0.153224E+08   0.377581E+03   0.525640E+04   0.000000E+00   0.153314E+08   0.153314E+08   0.153314E+08  -0.362279E+00   0.797880E+07   0.797871E+07   0.303959E+01
   0.105861E-01   0.152822E+08   0.152713E+08  -0.826007E+02   0.498686E+04   0.000000E+00   0.152805E+08   0.152805E+08   0.152805E+08  -0.361074E+00   0.795228E+07   0.795218E+07   0.306110E+01
   0.107044E-01   0.152308E+08   0.152197E+08  -0.344985E+03   0.500900E+04   0.000000E+00   0.152291E+08   0.152291E+08   0.152291E+08  -0.359860E+00   0.792554E+07   0.792544E+07   0.308265E+01
   0.108240E-01   0.151790E+08   0.151677E+08  -0.296478E+03   0.513763E+04   0.000000E+00   0.151773E+08   0.151773E+08   0.151773E+08  -0.358636E+00   0.789857E+07   0.789847E+07   0.310422E+01
   0.109449E-01   0.151268E+08   0.151153E+08  -0.149508E+03   0.507028E+04   0.000000E+00   0.151250E+08   0.151250E+08   0.151250E+08  -0.357401E+00   0.787139E+07   0.787128E+07   0.312582E+01
   0.110672E-01   0.150742E+08   0.150624E+08  -0.118614E+03   0.474445E+04   0.000000E+00   0.150723E+08   0.150723E+08   0.150723E+08  -0.356157E+00   0.784398E+07   0.784387E+07   0.314743E+01
   0.111909E-01   0.150211E+08   0.150091E+08  -0.126563E+03   0.441404E+04   0.000000E+00   0.150192E+08   0.150192E+08   0.150192E+08  -0.354902E+00   0.781634E+07   0.781624E+07   0.316905E+01
   0.113159E-01   0.149676E+08   0.149554E+08   0.641477E+02   0.433814E+04   0.000000E+00   0.149657E+08   0.149657E+08   0.149657E+08  -0.353637E+00   0.778849E+07   0.778838E+07   0.319067E+01
   0.114423E-01   0.149137E+08   0.149012E+08   0.451456E+03   0.445600E+04   0.000000E+00   0.149118E+08   0.149118E+08   0.149118E+08  -0.352362E+00   0.776040E+07   0.776029E+07   0.321230E+01
   0.115702E-01   0.148593E+08   0.148466E+08   0.682483E+03   0.446362E+04   0.000000E+00   0.148574E+08   0.148574E+08   0.148574E+08  -0.351077E+00   0.773209E+07   0.773198E+07   0.323393E+01
   0.116995E-01   0.148046E+08   0.147916E+08   0.457611E+03   0.420936E+04   0.000000E+00   0.148025E+08   0.148025E+08   0.148025E+08  -0.349781E+00   0.770356E+07   0.770344E+07   0.325554E+01
   0.118302E-01   0.147493E+08   0.147361E+08  -0.363860E+02   0.389571E+04   0.000000E+00   0.147472E+08   0.147472E+08   0.147473E+08  -0.348475E+00   0.767479E+07   0.767467E+07   0.327713E+01
   0.119624E-01   0.146936E+08   0.146802E+08  -0.288451E+03   0.380557E+04   0.000000E+00   0.146915E+08   0.146915E+08   0.146915E+08  -0.347158E+00   0.764580E+07   0.764568E+07   0.329870E+01
   0.120960E-01   0.146375E+08   0.146238E+08  -0.971055E+02   0.391168E+04   0.000000E+00   0.146354E+08   0.146354E+08   0.146354E+08  -0.345831E+00   0.761657E+07   0.761645E+07   0.332025E+01
   0.122312E-01   0.145810E+08   0.145670E+08   0.154304E+03   0.391463E+04   0.000000E+00   0.145788E+08   0.145788E+08   0.145788E+08  -0.344494E+00   0.758712E+07   0.758700E+07   0.334175E+01
   0.123678E-01   0.145240E+08   0.145097E+08   0.232849E+02   0.367203E+04   0.000000E+00   0.145217E+08   0.145217E+08   0.145217E+08  -0.343146E+00   0.755744E+07   0.755731E+07   0.336322E+01
   0.125060E-01   0.144665E+08   0.144520E+08  -0.332622E+03   0.340648E+04   0.000000E+00   0.144643E+08   0.144643E+08   0.144643E+08  -0.341788E+00   0.752752E+07   0.752739E+07   0.338463E+01
   0.126457E-01   0.144086E+08   0.143939E+08  -0.324848E+03   0.337383E+04   0.000000E+00   0.144063E+08   0.144063E+08   0.144063E+08  -0.340419E+00   0.749737E+07   0.749724E+07   0.340598E+01
   0.127870E-01   0.143503E+08   0.143352E+08   0.216540E+03   0.347496E+04   0.000000E+00   0.143479E+08   0.143479E+08   0.143479E+08  -0.339039E+00   0.746699E+07   0.746685E+07   0.342727E+01
   0.129299E-01   0.142915E+08   0.142762E+08   0.709763E+03   0.340950E+04   0.000000E+00   0.142891E+08   0.142891E+08   0.142891E+08  -0.337649E+00   0.743637E+07   0.743624E+07   0.344849E+01
   0.130744E-01   0.142323E+08   0.142167E+08   0.566545E+03   0.314899E+04   0.000000E+00   0.142298E+08   0.142298E+08   0.142298E+08  -0.336248E+00   0.740552E+07   0.740538E+07   0.346963E+01
   0.132204E-01   0.141726E+08   0.141567E+08   0.130088E+01   0.298173E+04   0.000000E+00   0.141701E+08   0.141701E+08   0.141701E+08  -0.334837E+00   0.737443E+07   0.737429E+07   0.349067E+01
   0.133682E-01   0.141124E+08   0.140962E+08  -0.287268E+03   0.304082E+04   0.000000E+00   0.141099E+08   0.141099E+08   0.141099E+08  -0.333414E+00   0.734311E+07   0.734297E+07   0.351162E+01
   0.135175E-01   0.140519E+08   0.140354E+08  -0.103425E+03   0.308330E+04   0.000000E+00   0.140493E+08   0.140493E+08   0.140493E+08  -0.331982E+00   0.731155E+07   0.731141E+07   0.353247E+01
   0.136686E-01   0.139908E+08   0.139740E+08   0.735800E+02   0.290324E+04   0.000000E+00   0.139882E+08   0.139882E+08   0.139882E+08  -0.330538E+00   0.727976E+07   0.727961E+07   0.355319E+01
   0.138213E-01   0.139293E+08   0.139122E+08  -0.620962E+02   0.268657E+04   0.000000E+00   0.139266E+08   0.139266E+08   0.139266E+08  -0.329083E+00   0.724772E+07   0.724758E+07   0.357379E+01
   0.139757E-01   0.138673E+08   0.138499E+08  -0.182419E+03   0.268240E+04   0.000000E+00   0.138646E+08   0.138646E+08   0.138646E+08  -0.327618E+00   0.721546E+07   0.721530E+07   0.359426E+01
